,country,state,district,block,rainfall_mm,year,ground_water_extraction_ham,ground_water_recharge_ham,stage_percent,category
1045,India,Maharashtra,Ahmednagar,PARNER,574.68,2019,6625.37,13521.53,48.99867101,Safe
1046,India,Maharashtra,Ahmednagar,PARNER,574.68,2020,6625.37,13521.53,48.99867101,Safe
1047,India,Maharashtra,Ahmednagar,PARNER,574.68,2021,6625.37,13521.53,48.99867101,Safe
1048,India,Maharashtra,Ahmednagar,PARNER,574.68,2022,6625.37,13521.53,48.99867101,Safe
1049,India,Maharashtra,Ahmednagar,PARNER,574.68,2023,6625.37,13521.53,48.99867101,Safe
1050,India,Maharashtra,Ahmednagar,PARNER,574.68,2024,6625.37,13521.53,48.99867101,Safe
1051,India,Maharashtra,Ahmednagar,PATHARDI,662.48,2019,9098.37,17048.13,53.36872724,Safe
1052,India,Maharashtra,Ahmednagar,PATHARDI,662.48,2020,9098.37,17048.13,53.36872724,Safe
1053,India,Maharashtra,Ahmednagar,PATHARDI,662.48,2021,9098.37,17048.13,53.36872724,Safe
1054,India,Maharashtra,Ahmednagar,PATHARDI,662.48,2022,9098.37,17048.13,53.36872724,Safe
1055,India,Maharashtra,Ahmednagar,PATHARDI,662.48,2023,9098.37,17048.13,53.36872724,Safe
1056,India,Maharashtra,Ahmednagar,PATHARDI,662.48,2024,9098.37,17048.13,53.36872724,Safe
1057,India,Maharashtra,Ahmednagar,RAHURI,522.71,2019,12169.98,18442.5,65.98877593,Safe
1058,India,Maharashtra,Ahmednagar,RAHURI,522.71,2020,12169.98,18442.5,65.98877593,Safe
1059,India,Maharashtra,Ahmednagar,RAHURI,522.71,2021,12169.98,18442.5,65.98877593,Safe
1060,India,Maharashtra,Ahmednagar,RAHURI,522.71,2022,12169.98,18442.5,65.98877593,Safe
1061,India,Maharashtra,Ahmednagar,RAHURI,522.71,2023,12169.98,18442.5,65.98877593,Safe
1062,India,Maharashtra,Ahmednagar,RAHURI,522.71,2024,12169.98,18442.5,65.98877593,Safe
1063,India,Maharashtra,Amravati,ACHLAPUR,985.87,2019,7678.12,19508.56,39.35769734,Safe
1064,India,Maharashtra,Amravati,ACHLAPUR,985.87,2020,7678.12,19508.56,39.35769734,Safe
1065,India,Maharashtra,Amravati,ACHLAPUR,985.87,2021,7678.12,19508.56,39.35769734,Safe
1066,India,Maharashtra,Amravati,ACHLAPUR,985.87,2022,7678.12,19508.56,39.35769734,Safe
1067,India,Maharashtra,Amravati,ACHLAPUR,985.87,2023,7678.12,19508.56,39.35769734,Safe
1068,India,Maharashtra,Amravati,ACHLAPUR,985.87,2024,7678.12,19508.56,39.35769734,Safe
1069,India,Maharashtra,Amravati,AMRAVATI,840.24,2019,5796.14,15879.02,36.5018748,Safe
1070,India,Maharashtra,Amravati,AMRAVATI,840.24,2020,5796.14,15879.02,36.5018748,Safe
1071,India,Maharashtra,Amravati,AMRAVATI,840.24,2021,5796.14,15879.02,36.5018748,Safe
1072,India,Maharashtra,Amravati,AMRAVATI,840.24,2022,5796.14,15879.02,36.5018748,Safe
1073,India,Maharashtra,Amravati,AMRAVATI,840.24,2023,5796.14,15879.02,36.5018748,Safe
1074,India,Maharashtra,Amravati,AMRAVATI,840.24,2024,5796.14,15879.02,36.5018748,Safe
1075,India,Maharashtra,Amravati,ANJANGAON SURJI,740.83,2019,3128.07,12018.03,26.02814272,Safe
1076,India,Maharashtra,Amravati,ANJANGAON SURJI,740.83,2020,3128.07,12018.03,26.02814272,Safe
1077,India,Maharashtra,Amravati,ANJANGAON SURJI,740.83,2021,3128.07,12018.03,26.02814272,Safe
1078,India,Maharashtra,Amravati,ANJANGAON SURJI,740.83,2022,3128.07,12018.03,26.02814272,Safe
1079,India,Maharashtra,Amravati,ANJANGAON SURJI,740.83,2023,3128.07,12018.03,26.02814272,Safe
1080,India,Maharashtra,Amravati,ANJANGAON SURJI,740.83,2024,3128.07,12018.03,26.02814272,Safe
1081,India,Maharashtra,Amravati,BHATKULI,743.59,2019,210.92,9134,2.309174513,Safe
1082,India,Maharashtra,Amravati,BHATKULI,743.59,2020,210.92,9134,2.309174513,Safe
1083,India,Maharashtra,Amravati,BHATKULI,743.59,2021,210.92,9134,2.309174513,Safe
1084,India,Maharashtra,Amravati,BHATKULI,743.59,2022,210.92,9134,2.309174513,Safe
1085,India,Maharashtra,Amravati,BHATKULI,743.59,2023,210.92,9134,2.309174513,Safe
1086,India,Maharashtra,Amravati,BHATKULI,743.59,2024,210.92,9134,2.309174513,Safe
1087,India,Maharashtra,Amravati,CHANDUR BAZAR,774.11,2019,9298.71,18588.03,50.02525819,Safe
1088,India,Maharashtra,Amravati,CHANDUR BAZAR,774.11,2020,9298.71,18588.03,50.02525819,Safe
1089,India,Maharashtra,Amravati,CHANDUR BAZAR,774.11,2021,9298.71,18588.03,50.02525819,Safe
1090,India,Maharashtra,Amravati,CHANDUR BAZAR,774.11,2022,9298.71,18588.03,50.02525819,Safe
1091,India,Maharashtra,Amravati,CHANDUR BAZAR,774.11,2023,9298.71,18588.03,50.02525819,Safe
1092,India,Maharashtra,Amravati,CHANDUR BAZAR,774.11,2024,9298.71,18588.03,50.02525819,Safe
1093,India,Maharashtra,Amravati,CHANDUR RAILWAY,831.74,2019,3335.33,13316.21,25.04714179,Safe
1094,India,Maharashtra,Amravati,CHANDUR RAILWAY,831.74,2020,3335.33,13316.21,25.04714179,Safe
1095,India,Maharashtra,Amravati,CHANDUR RAILWAY,831.74,2021,3335.33,13316.21,25.04714179,Safe
1096,India,Maharashtra,Amravati,CHANDUR RAILWAY,831.74,2022,3335.33,13316.21,25.04714179,Safe
1097,India,Maharashtra,Amravati,CHANDUR RAILWAY,831.74,2023,3335.33,13316.21,25.04714179,Safe
1098,India,Maharashtra,Amravati,CHANDUR RAILWAY,831.74,2024,3335.33,13316.21,25.04714179,Safe
1099,India,Maharashtra,Amravati,CHIKHALDARA,1353.35,2019,1931.41,18171.61,10.6287225,Safe
1100,India,Maharashtra,Amravati,CHIKHALDARA,1353.35,2020,1931.41,18171.61,10.6287225,Safe
1101,India,Maharashtra,Amravati,CHIKHALDARA,1353.35,2021,1931.41,18171.61,10.6287225,Safe
1102,India,Maharashtra,Amravati,CHIKHALDARA,1353.35,2022,1931.41,18171.61,10.6287225,Safe
1103,India,Maharashtra,Amravati,CHIKHALDARA,1353.35,2023,1931.41,18171.61,10.6287225,Safe
1104,India,Maharashtra,Amravati,CHIKHALDARA,1353.35,2024,1931.41,18171.61,10.6287225,Safe
1105,India,Maharashtra,Buldhana,BULDHANA,790.95,2019,6406.27,15897.67,40.29691143,Safe
1106,India,Maharashtra,Buldhana,BULDHANA,790.95,2020,6406.27,15897.67,40.29691143,Safe
1107,India,Maharashtra,Buldhana,BULDHANA,790.95,2021,6406.27,15897.67,40.29691143,Safe
1108,India,Maharashtra,Buldhana,BULDHANA,790.95,2022,6406.27,15897.67,40.29691143,Safe
1109,India,Maharashtra,Buldhana,BULDHANA,790.95,2023,6406.27,15897.67,40.29691143,Safe
1110,India,Maharashtra,Buldhana,BULDHANA,790.95,2024,6406.27,15897.67,40.29691143,Safe
1111,India,Maharashtra,Buldhana,CHIKHALI,794.02,2019,8444.9,17973.14,46.986225,Safe
1112,India,Maharashtra,Buldhana,CHIKHALI,794.02,2020,8444.9,17973.14,46.986225,Safe
1113,India,Maharashtra,Buldhana,CHIKHALI,794.02,2021,8444.9,17973.14,46.986225,Safe
1114,India,Maharashtra,Buldhana,CHIKHALI,794.02,2022,8444.9,17973.14,46.986225,Safe
1115,India,Maharashtra,Buldhana,CHIKHALI,794.02,2023,8444.9,17973.14,46.986225,Safe
1116,India,Maharashtra,Buldhana,CHIKHALI,794.02,2024,8444.9,17973.14,46.986225,Safe
1117,India,Maharashtra,Buldhana,DEULGAON RAJA,782.06,2019,4354.56,13739.28,31.69423725,Safe
1118,India,Maharashtra,Buldhana,DEULGAON RAJA,782.06,2020,4354.56,13739.28,31.69423725,Safe
1119,India,Maharashtra,Buldhana,DEULGAON RAJA,782.06,2021,4354.56,13739.28,31.69423725,Safe
1120,India,Maharashtra,Buldhana,DEULGAON RAJA,782.06,2022,4354.56,13739.28,31.69423725,Safe
1121,India,Maharashtra,Buldhana,DEULGAON RAJA,782.06,2023,4354.56,13739.28,31.69423725,Safe
1122,India,Maharashtra,Buldhana,DEULGAON RAJA,782.06,2024,4354.56,13739.28,31.69423725,Safe
1123,India,Maharashtra,Buldhana,JALGAON,682.83,2019,6077.92,14271.88,42.58668094,Safe
1124,India,Maharashtra,Buldhana,JALGAON,682.83,2020,6077.92,14271.88,42.58668094,Safe
1125,India,Maharashtra,Buldhana,JALGAON,682.83,2021,6077.92,14271.88,42.58668094,Safe
1126,India,Maharashtra,Buldhana,JALGAON,682.83,2022,6077.92,14271.88,42.58668094,Safe
1127,India,Maharashtra,Buldhana,JALGAON,682.83,2023,6077.92,14271.88,42.58668094,Safe
1128,India,Maharashtra,Buldhana,JALGAON,682.83,2024,6077.92,14271.88,42.58668094,Safe
1129,India,Maharashtra,Buldhana,KHAMGAON,722.18,2019,7015.68,15681.84,44.73760732,Safe
1130,India,Maharashtra,Buldhana,KHAMGAON,722.18,2020,7015.68,15681.84,44.73760732,Safe
1131,India,Maharashtra,Buldhana,KHAMGAON,722.18,2021,7015.68,15681.84,44.73760732,Safe
1132,India,Maharashtra,Buldhana,KHAMGAON,722.18,2022,7015.68,15681.84,44.73760732,Safe
1133,India,Maharashtra,Buldhana,KHAMGAON,722.18,2023,7015.68,15681.84,44.73760732,Safe
1134,India,Maharashtra,Buldhana,KHAMGAON,722.18,2024,7015.68,15681.84,44.73760732,Safe
1135,India,Maharashtra,Buldhana,LONAR,810.1,2019,4819.19,14540.39,33.14347139,Safe
1136,India,Maharashtra,Buldhana,LONAR,810.1,2020,4819.19,14540.39,33.14347139,Safe
1137,India,Maharashtra,Buldhana,LONAR,810.1,2021,4819.19,14540.39,33.14347139,Safe
1138,India,Maharashtra,Buldhana,LONAR,810.1,2022,4819.19,14540.39,33.14347139,Safe
1139,India,Maharashtra,Buldhana,LONAR,810.1,2023,4819.19,14540.39,33.14347139,Safe
1140,India,Maharashtra,Buldhana,LONAR,810.1,2024,4819.19,14540.39,33.14347139,Safe
1141,India,Maharashtra,Buldhana,MALAKAPUR,740.63,2019,3655.27,12542.83,29.1423068,Safe
1142,India,Maharashtra,Buldhana,MALAKAPUR,740.63,2020,3655.27,12542.83,29.1423068,Safe
1143,India,Maharashtra,Buldhana,MALAKAPUR,740.63,2021,3655.27,12542.83,29.1423068,Safe
1144,India,Maharashtra,Buldhana,MALAKAPUR,740.63,2022,3655.27,12542.83,29.1423068,Safe
1145,India,Maharashtra,Buldhana,MALAKAPUR,740.63,2023,3655.27,12542.83,29.1423068,Safe
1146,India,Maharashtra,Buldhana,MALAKAPUR,740.63,2024,3655.27,12542.83,29.1423068,Safe
1147,India,Maharashtra,Buldhana,MEHKAR,824.34,2019,6680.13,16572.21,40.30922852,Safe
1148,India,Maharashtra,Buldhana,MEHKAR,824.34,2020,6680.13,16572.21,40.30922852,Safe
1149,India,Maharashtra,Buldhana,MEHKAR,824.34,2021,6680.13,16572.21,40.30922852,Safe
1150,India,Maharashtra,Buldhana,MEHKAR,824.34,2022,6680.13,16572.21,40.30922852,Safe
1151,India,Maharashtra,Buldhana,MEHKAR,824.34,2023,6680.13,16572.21,40.30922852,Safe
1152,India,Maharashtra,Buldhana,MEHKAR,824.34,2024,6680.13,16572.21,40.30922852,Safe
